images,values
images/003367.png,-0.734619
images/003368.png,0.811831
images/003369.png,-0.787914
images/003370.png,9.473074
images/003371.png,-4.721845
images/003372.png,-9.903103
images/003373.png,3.205954
images/003374.png,-9.43976
images/003375.png,-6.668329
images/003376.png,5.289191
images/003377.png,-4.811587
images/003378.png,0.031167
images/003379.png,8.841102
images/003380.png,7.657799
images/003381.png,-3.236531
images/003382.png,-3.155055
images/003383.png,-0.506097
images/003384.png,8.204472
images/003385.png,-6.708413
images/003386.png,8.291497
images/003387.png,-6.805741
images/003388.png,-7.279485
images/003389.png,9.099378
images/003390.png,5.432517
images/003391.png,-2.998722
images/003392.png,-7.648203
images/003393.png,4.742363
images/003394.png,-3.958425
images/003395.png,0.277738
images/003396.png,9.033288
images/003397.png,0.628978
images/003398.png,-1.138307
images/003399.png,-2.978768
images/003400.png,-6.016981
images/003401.png,-1.64691
images/003402.png,5.9187
images/003403.png,8.342779
images/003404.png,-3.159417
images/003405.png,4.51904
images/003406.png,-2.263684
images/003407.png,-5.040672
images/003408.png,-7.169656
images/003409.png,8.497595
images/003410.png,6.010171
images/003411.png,1.769777
images/003412.png,8.611505
images/003413.png,-4.089879
images/003414.png,3.917409
images/003415.png,3.083402
images/003416.png,8.456756
images/003417.png,8.368795
images/003418.png,-5.453914
images/003419.png,-3.339818
images/003420.png,0.599159
images/003421.png,5.060001
images/003422.png,-9.965936
images/003423.png,8.886269
images/003424.png,8.263029
images/003425.png,-4.067177
images/003426.png,-2.813915
images/003427.png,-2.871682
images/003428.png,0.941027
images/003429.png,8.980639
images/003430.png,-2.207438
images/003431.png,-0.937268
images/003432.png,-0.318349
images/003433.png,0.35593
images/003434.png,-0.061733
images/003435.png,-4.074297
images/003436.png,-3.993434
images/003437.png,3.676029
images/003438.png,7.596627
images/003439.png,8.358016
images/003440.png,0.769473
images/003441.png,4.913189
images/003442.png,-0.953153
images/003443.png,3.524661
images/003444.png,1.708081
images/003445.png,-3.389734
images/003446.png,8.912515
images/003447.png,5.883407
images/003448.png,5.756476
images/003449.png,-2.067614
images/003450.png,-9.233659
images/003451.png,2.274022
images/003452.png,7.438764
images/003453.png,-6.071718
images/003454.png,-7.632701
images/003455.png,-4.153965
images/003456.png,9.385869
images/003457.png,7.836969
images/003458.png,-2.446487
images/003459.png,2.666066
images/003460.png,-7.428819
images/003461.png,8.467112
images/003462.png,8.124655
images/003463.png,-9.720633
images/003464.png,10.092596
images/003465.png,0.801674
images/003466.png,9.17987
images/003467.png,-2.865378
images/003468.png,4.095888
images/003469.png,-4.701822
images/003470.png,4.32109
images/003471.png,6.981738
images/003472.png,8.391805
images/003473.png,-1.20451
images/003474.png,-3.886944
images/003475.png,6.562733
images/003476.png,5.84025
images/003477.png,3.449242
images/003478.png,9.261287
images/003479.png,-1.723735
images/003480.png,1.966373
images/003481.png,-0.669372
images/003482.png,5.475724
images/003483.png,-4.249001
images/003484.png,8.756204
images/003485.png,0.050638
images/003486.png,-3.784916
images/003487.png,4.965953
images/003488.png,-1.679269
images/003489.png,-9.144077
images/003490.png,9.834429
images/003491.png,8.121379
images/003492.png,6.001441
images/003493.png,-3.82462
images/003494.png,-1.170355
images/003495.png,-2.341331
images/003496.png,-5.170742
images/003497.png,4.79143
images/003498.png,1.975912
images/003499.png,-9.403775
images/003500.png,-2.809299
images/003501.png,7.984285
images/003502.png,8.118098
images/003503.png,-2.810335
images/003504.png,-1.517432
images/003505.png,-10.270062
images/003506.png,0.07467
images/003507.png,5.977169
images/003508.png,7.375312
images/003509.png,9.692894
images/003510.png,3.284459
images/003511.png,-6.853617
images/003512.png,-9.190133
images/003513.png,-1.943146
images/003514.png,9.436843
images/003515.png,-7.599571
images/003516.png,0.85201
images/003517.png,8.856548
images/003518.png,-3.270547
images/003519.png,3.121298
images/003520.png,2.855954
images/003521.png,-8.269402
images/003522.png,10.130916
images/003523.png,-5.421505
images/003524.png,9.413234
images/003525.png,9.124333
images/003526.png,8.432352
images/003527.png,5.728631
images/003528.png,-5.593549
images/003529.png,1.237611
images/003530.png,-4.909658
images/003531.png,-8.610778
images/003532.png,4.118483
images/003533.png,-8.156218
images/003534.png,-2.564523
images/003535.png,1.618017
images/003536.png,8.199987
images/003537.png,7.450984
images/003538.png,6.834468
images/003539.png,3.303868
images/003540.png,-6.844413
images/003541.png,-5.053507
images/003542.png,3.150382
images/003543.png,-8.303961
images/003544.png,3.427728
images/003545.png,6.093206
images/003546.png,3.887033
images/003547.png,1.596247
images/003548.png,8.920765
images/003549.png,3.929592
images/003550.png,-3.417715
images/003551.png,8.325974
images/003552.png,5.707631
images/003553.png,-4.298825
images/003554.png,6.694704
images/003555.png,4.425992
images/003556.png,5.296716
images/003557.png,-4.78187
images/003558.png,6.49919
images/003559.png,-8.650982
images/003560.png,1.694591
images/003561.png,3.187558
images/003562.png,1.317714
images/003563.png,7.644163
images/003564.png,-2.793254
images/003565.png,0.942987
images/003566.png,8.794037
images/003567.png,6.06877
images/003568.png,-2.095606
images/003569.png,-4.564607
images/003570.png,-3.987561
images/003571.png,7.916886
images/003572.png,-7.566293
images/003573.png,-1.20886
images/003574.png,-0.316712
images/003575.png,8.460805
images/003576.png,-7.373006
images/003577.png,4.60337
images/003578.png,-1.476377
images/003579.png,-5.354233
images/003580.png,3.61744
images/003581.png,5.851232
images/003582.png,1.974825
images/003583.png,8.107599
images/003584.png,1.581199
images/003585.png,3.652855
images/003586.png,9.711411
images/003587.png,5.174662
images/003588.png,5.910944
images/003589.png,8.393495
images/003590.png,-3.637879
images/003591.png,-6.733314
images/003592.png,0.459751
images/003593.png,-4.648656
images/003594.png,9.309595
images/003595.png,1.679129
images/003596.png,3.066725
images/003597.png,-4.636446
images/003598.png,0.648572
images/003599.png,5.185594
images/003600.png,7.822198
images/003601.png,3.181095
images/003602.png,-4.58793
images/003603.png,10.126811
images/003604.png,-7.598347
images/003605.png,4.254107
images/003606.png,-2.58373
images/003607.png,8.186146
images/003608.png,-2.735826
images/003609.png,-0.144025
images/003610.png,-7.645774
images/003611.png,3.625535
images/003612.png,9.00403
images/003613.png,7.645075
images/003614.png,-3.425107
images/003615.png,8.502835
images/003616.png,6.808325
images/003617.png,-3.187528
images/003618.png,9.854054
images/003619.png,6.165689
images/003620.png,8.111025
images/003621.png,-5.289776
images/003622.png,8.947893
images/003623.png,6.256713
images/003624.png,0.499709
images/003625.png,-6.769308
images/003626.png,-2.632318
images/003627.png,4.83596
images/003628.png,-6.378674
images/003629.png,-5.619141
images/003630.png,5.733978
images/003631.png,6.629753
images/003632.png,6.770795
images/003633.png,-10.527218
images/003634.png,8.534437
images/003635.png,-7.040303
images/003636.png,6.211354
images/003637.png,2.716869
images/003638.png,-9.342308
images/003639.png,3.000577
images/003640.png,-0.576975
images/003641.png,-2.604873
images/003642.png,0.155826
images/003643.png,-0.653658
images/003644.png,-0.818412
images/003645.png,-2.241607
images/003646.png,2.117298
images/003647.png,-1.918119
images/003648.png,1.459463
images/003649.png,-4.668975
images/003650.png,-1.454334
images/003651.png,5.975542
images/003652.png,0.446897
images/003653.png,8.995054
images/003654.png,5.71451
images/003655.png,5.915482
images/003656.png,1.500295
images/003657.png,-2.299888
images/003658.png,1.758116
images/003659.png,-2.415742
images/003660.png,8.460491
images/003661.png,-0.285722
images/003662.png,-1.467783
images/003663.png,-2.589604
images/003664.png,-0.562355
images/003665.png,-3.828068
images/003666.png,0.209142
images/003667.png,8.426553
images/003668.png,9.345989
images/003669.png,-6.932141
images/003670.png,-2.561744
images/003671.png,9.067424
images/003672.png,3.824013
images/003673.png,1.098268
images/003674.png,-3.649513
images/003675.png,0.962061
images/003676.png,5.214091
images/003677.png,9.08485
images/003678.png,2.067529
images/003679.png,-5.112464
images/003680.png,-9.855355
images/003681.png,9.345612
images/003682.png,-2.895591
images/003683.png,-0.336469
images/003684.png,-1.979118
images/003685.png,8.766082
images/003686.png,-12.040122
images/003687.png,3.633986
images/003688.png,-5.000619
images/003689.png,9.497393
images/003690.png,8.06201
images/003691.png,-5.199142
images/003692.png,6.548942
images/003693.png,4.259665
images/003694.png,3.798838
images/003695.png,-1.288982
images/003696.png,4.542392
images/003697.png,-2.852927
images/003698.png,-8.572411
images/003699.png,8.398446
images/003700.png,-5.534334
images/003701.png,7.997655
images/003702.png,-3.632482
images/003703.png,4.604586
images/003704.png,-3.911958
images/003705.png,0.982548
images/003706.png,-4.154686
images/003707.png,-5.022737
images/003708.png,0.613842
images/003709.png,0.325575
images/003710.png,-5.236293
images/003711.png,-6.230558
images/003712.png,-2.204135
images/003713.png,3.390489
images/003714.png,-0.487139
images/003715.png,-3.902033
images/003716.png,9.390635
images/003717.png,8.336678
images/003718.png,5.205965
images/003719.png,-9.872004
images/003720.png,10.14092
images/003721.png,-1.263144
images/003722.png,3.78646
images/003723.png,4.290841
images/003724.png,5.527683
images/003725.png,5.501883
images/003726.png,-5.249725
images/003727.png,2.754881
images/003728.png,5.283813
images/003729.png,-0.589764
images/003730.png,-6.158093
images/003731.png,-0.515492
images/003732.png,-2.890881
images/003733.png,-1.815286
images/003734.png,4.638954
images/003735.png,6.597501
images/003736.png,-2.151076
images/003737.png,-0.702488
images/003738.png,5.987181
images/003739.png,-1.62309
images/003740.png,0.915606
images/003741.png,-6.062142
images/003742.png,8.847124
images/003743.png,7.635755
images/003744.png,7.024349
images/003745.png,-4.262584
images/003746.png,8.527143
images/003747.png,-3.607819
images/003748.png,-0.119826
images/003749.png,-0.81995
images/003750.png,-9.187974
images/003751.png,4.929608
images/003752.png,-2.668872
images/003753.png,-5.340731
images/003754.png,8.040902
images/003755.png,7.99515
images/003756.png,7.492924
images/003757.png,6.181443
images/003758.png,-2.452038
images/003759.png,-4.956781
images/003760.png,7.55174
images/003761.png,-5.357239
images/003762.png,1.304977
images/003763.png,-2.247563
images/003764.png,-5.368208
images/003765.png,2.415034
images/003766.png,5.255088
images/003767.png,8.734877
images/003768.png,8.006507
images/003769.png,-4.507119
images/003770.png,7.529921
images/003771.png,0.637524
images/003772.png,5.794233
images/003773.png,8.793732
images/003774.png,4.79315
images/003775.png,3.30932
images/003776.png,-3.288007
images/003777.png,-4.099759
images/003778.png,-5.537762
images/003779.png,-9.200423
images/003780.png,7.033271
images/003781.png,2.257312
images/003782.png,-2.613695
images/003783.png,3.627631
images/003784.png,3.222434
images/003785.png,1.415018
images/003786.png,6.944395
images/003787.png,0.798562
images/003788.png,-8.194074
images/003789.png,4.183638
images/003790.png,2.524737
images/003791.png,-4.219474
images/003792.png,8.376193
images/003793.png,-1.284521
images/003794.png,4.105066
images/003795.png,-10.133284
images/003796.png,6.474108
images/003797.png,0.518831
images/003798.png,6.361953
images/003799.png,3.006737
images/003800.png,-2.399176
images/003801.png,-3.120874
images/003802.png,6.269571
images/003803.png,1.664506
images/003804.png,6.902818
images/003805.png,6.68429
images/003806.png,3.635133
images/003807.png,9.416722
images/003808.png,-9.696481
images/003809.png,-2.543678
images/003810.png,7.516891
images/003811.png,2.568319
images/003812.png,-6.096328
images/003813.png,0.862922
images/003814.png,0.476019
images/003815.png,7.499984
images/003816.png,5.694091
images/003817.png,2.990017
images/003818.png,1.243729
images/003819.png,8.342713
images/003820.png,-1.412837
images/003821.png,-8.620643
images/003822.png,-8.019772
images/003823.png,-3.600576
images/003824.png,6.459064
images/003825.png,-4.590499
images/003826.png,-1.096138
images/003827.png,-0.768874
images/003828.png,3.032066
images/003829.png,0.77379
images/003830.png,-3.454566
images/003831.png,7.509291
images/003832.png,9.065064
images/003833.png,9.553255
images/003834.png,-3.193145
images/003835.png,-8.74448
images/003836.png,1.575803
images/003837.png,7.142469
images/003838.png,8.272288
images/003839.png,8.906401
images/003840.png,7.116614
images/003841.png,5.536581
images/003842.png,6.947476
images/003843.png,1.389751
images/003844.png,2.502918
images/003845.png,6.455491
images/003846.png,7.73399
images/003847.png,10.350269
images/003848.png,6.583429
images/003849.png,10.415395
images/003850.png,-2.152551
images/003851.png,7.972235
images/003852.png,-2.791841
images/003853.png,7.104918
images/003854.png,-0.247557
images/003855.png,8.616888
images/003856.png,-5.025039
images/003857.png,-1.601843
images/003858.png,-0.366568
images/003859.png,-3.010054
images/003860.png,-2.226669
images/003861.png,3.683325
images/003862.png,-1.699016
images/003863.png,-2.319393
images/003864.png,-2.677022
images/003865.png,4.774003
images/003866.png,-2.546011
images/003867.png,4.067661
images/003868.png,-1.838032
images/003869.png,-9.316826
images/003870.png,-3.014511
images/003871.png,-3.804359
images/003872.png,7.238126
images/003873.png,-8.653477
images/003874.png,8.587497
images/003875.png,6.90872
images/003876.png,1.233809
images/003877.png,1.293506
images/003878.png,-5.614398
images/003879.png,-1.640396
images/003880.png,-4.277826
images/003881.png,7.283156
images/003882.png,-8.403891
images/003883.png,0.298747
images/003884.png,0.710849
images/003885.png,8.705288
images/003886.png,1.742006
images/003887.png,-8.127966
images/003888.png,-1.499667
images/003889.png,8.64876
images/003890.png,-0.227665
images/003891.png,6.087216
images/003892.png,-3.143255
images/003893.png,8.142864
images/003894.png,9.186041
images/003895.png,-2.058541
images/003896.png,-3.235705
images/003897.png,7.363277
images/003898.png,0.707112
images/003899.png,9.798564
images/003900.png,-7.60972
images/003901.png,-0.694544
images/003902.png,6.723851
images/003903.png,9.260793
images/003904.png,-9.093647
images/003905.png,3.548732
images/003906.png,6.723037
images/003907.png,-1.12983
images/003908.png,8.868941
images/003909.png,-2.881528
images/003910.png,-3.057188
images/003911.png,-6.657191
images/003912.png,0.477389
images/003913.png,-7.632193
images/003914.png,7.730335
images/003915.png,3.416305
images/003916.png,6.565658
images/003917.png,6.803386
images/003918.png,-1.4735
images/003919.png,7.778744
images/003920.png,-4.978067
images/003921.png,9.187953
images/003922.png,8.34637
images/003923.png,-6.228457
images/003924.png,6.542626
images/003925.png,-2.165696
images/003926.png,2.529874
images/003927.png,6.537705
images/003928.png,-6.329383
images/003929.png,-0.023609
images/003930.png,-7.85868
images/003931.png,-4.414122
images/003932.png,8.239653
images/003933.png,-9.068143
images/003934.png,-1.428011
images/003935.png,-1.195863
images/003936.png,6.7031
images/003937.png,6.97197
images/003938.png,-4.290087
images/003939.png,8.731702
images/003940.png,7.185809
images/003941.png,5.817316
images/003942.png,-1.547279
images/003943.png,-0.114869
images/003944.png,5.587159
images/003945.png,-6.116522
images/003946.png,-8.810197
images/003947.png,5.140863
images/003948.png,-6.487886
images/003949.png,9.168787
images/003950.png,-7.282547
images/003951.png,-3.92703
images/003952.png,0.275551
images/003953.png,3.12293
images/003954.png,-1.776052
images/003955.png,-2.392381
images/003956.png,0.321904
images/003957.png,-1.01157
images/003958.png,8.202498
images/003959.png,6.848096
images/003960.png,9.066684
images/003961.png,8.161747
images/003962.png,7.788345
images/003963.png,1.461151
images/003964.png,-3.001639
images/003965.png,8.094215
images/003966.png,8.692726
images/003967.png,-0.273736
images/003968.png,1.235972
images/003969.png,-9.689605
images/003970.png,-1.329846
images/003971.png,-2.009006
images/003972.png,-1.770911
images/003973.png,1.006551
images/003974.png,-2.677927
images/003975.png,-0.950234
images/003976.png,6.836176
images/003977.png,4.072951
images/003978.png,5.017192
images/003979.png,-8.750543
images/003980.png,0.352727
images/003981.png,-3.141977
images/003982.png,8.521825
images/003983.png,3.524423
images/003984.png,-8.894672
images/003985.png,8.276267
images/003986.png,-4.324775
images/003987.png,9.684615
images/003988.png,5.616343
images/003989.png,7.920125
images/003990.png,-0.86481
images/003991.png,-6.426397
images/003992.png,4.445801
images/003993.png,-3.527332
images/003994.png,-2.548393
images/003995.png,-8.081825
images/003996.png,-2.389581
images/003997.png,3.039544
images/003998.png,8.526013
images/003999.png,-4.7509
images/004000.png,6.618122
images/004001.png,-7.236761
images/004002.png,9.66375
images/004003.png,10.681851
images/004004.png,4.955562
images/004005.png,7.503678
images/004006.png,7.714146
images/004007.png,-6.368249
images/004008.png,-5.059695
images/004009.png,2.966091
images/004010.png,1.437402
images/004011.png,7.51671
images/004012.png,6.546956
images/004013.png,0.659643
images/004014.png,8.050208
images/004015.png,0.395336
images/004016.png,-2.937251
images/004017.png,-2.682403
images/004018.png,7.918229
images/004019.png,-1.35058
images/004020.png,1.09616
images/004021.png,1.171642
images/004022.png,2.335102
images/004023.png,-1.45468
images/004024.png,1.431035
images/004025.png,1.023335
images/004026.png,-2.543032
images/004027.png,-8.748575
images/004028.png,7.82761
images/004029.png,6.103836
images/004030.png,-1.774011
images/004031.png,-2.540824
images/004032.png,3.034859
images/004033.png,-4.639196
images/004034.png,5.176513
images/004035.png,3.289093
images/004036.png,1.613547
images/004037.png,-4.998707
images/004038.png,6.881843
images/004039.png,7.167451
images/004040.png,0.118825
images/004041.png,1.595846
images/004042.png,8.554841
images/004043.png,-7.181478
images/004044.png,-2.318221
images/004045.png,-1.901748
images/004046.png,6.066979
images/004047.png,6.583407
images/004048.png,6.304512
images/004049.png,9.791497
images/004050.png,9.169808
images/004051.png,0.93194
images/004052.png,-2.366929
images/004053.png,-3.948948
images/004054.png,7.492498
images/004055.png,8.290638
images/004056.png,5.065095
images/004057.png,-5.168916
images/004058.png,5.520748
images/004059.png,1.183529
images/004060.png,8.630403
images/004061.png,8.200892
images/004062.png,6.565471
images/004063.png,5.472484
images/004064.png,-2.984157
images/004065.png,8.373421
images/004066.png,-5.715372
images/004067.png,9.289391
images/004068.png,7.545199
images/004069.png,7.109195
images/004070.png,9.994273
images/004071.png,-1.956953
images/004072.png,-1.522394
images/004073.png,-0.203473
images/004074.png,4.1438
images/004075.png,3.55665
images/004076.png,8.144568
images/004077.png,2.494676
images/004078.png,9.213907
images/004079.png,1.788827
images/004080.png,-4.007095
images/004081.png,-2.881751
images/004082.png,-3.852311
images/004083.png,-1.05151
images/004084.png,2.383128
images/004085.png,6.378041
images/004086.png,-6.234401
images/004087.png,3.50203
images/004088.png,-0.768989
images/004089.png,-5.743563
images/004090.png,-0.969993
images/004091.png,10.577536
images/004092.png,0.177376
images/004093.png,7.972379
images/004094.png,-2.462245
images/004095.png,6.47222
images/004096.png,-2.624546
images/004097.png,-2.08952
images/004098.png,8.073476
images/004099.png,-2.539804
images/004100.png,-2.50064
images/004101.png,6.486865
images/004102.png,7.420316
images/004103.png,9.532715
images/004104.png,2.93254
images/004105.png,-3.172094
images/004106.png,9.186526
images/004107.png,7.724777
images/004108.png,-7.969398
images/004109.png,-1.397804
images/004110.png,-5.287108
images/004111.png,0.569103
images/004112.png,8.792634
images/004113.png,5.733049
images/004114.png,4.302768
images/004115.png,6.316017
images/004116.png,9.512148
images/004117.png,-1.565194
images/004118.png,3.020053
images/004119.png,6.641141
images/004120.png,1.081473
images/004121.png,-5.46823
images/004122.png,-2.043168
images/004123.png,-1.937235
images/004124.png,-7.278688
images/004125.png,-3.538235
images/004126.png,1.227281
images/004127.png,9.198981
images/004128.png,7.713692
images/004129.png,-5.653104
images/004130.png,-4.911873
images/004131.png,7.737318
images/004132.png,-3.001151
images/004133.png,0.267398
images/004134.png,3.147653
images/004135.png,9.281916
images/004136.png,1.609035
images/004137.png,7.106185
images/004138.png,0.840709
images/004139.png,-6.934237
images/004140.png,4.55125
images/004141.png,6.034339
images/004142.png,-6.266437
images/004143.png,9.189129
images/004144.png,-9.925353
images/004145.png,7.995334
images/004146.png,7.584176
images/004147.png,0.661351
images/004148.png,-0.288502
images/004149.png,-3.357825
images/004150.png,8.282938
images/004151.png,-5.681376
images/004152.png,6.124277
images/004153.png,-0.665713
images/004154.png,8.085066
images/004155.png,4.392229
images/004156.png,2.747324
images/004157.png,-0.055493
images/004158.png,5.970255
images/004159.png,5.581105
images/004160.png,1.682261
images/004161.png,-5.84153
images/004162.png,-0.130535
images/004163.png,-0.225189
images/004164.png,7.691189
images/004165.png,1.166694
images/004166.png,8.561324
images/004167.png,-2.602802
images/004168.png,-1.69714
images/004169.png,1.603218
images/004170.png,-0.362599
images/004171.png,-4.268223
images/004172.png,10.246557
images/004173.png,5.34878
images/004174.png,7.901082
images/004175.png,9.81406
images/004176.png,-0.682895
images/004177.png,8.855068
images/004178.png,-5.151736
images/004179.png,3.447758
images/004180.png,-5.738005
images/004181.png,-1.307969
images/004182.png,11.141817
images/004183.png,-1.075378
images/004184.png,-2.152931
images/004185.png,-5.529995
images/004186.png,-6.523523
images/004187.png,-2.753319
images/004188.png,-7.53621
images/004189.png,-2.867306
images/004190.png,8.546748
images/004191.png,-5.96222
images/004192.png,4.52003
images/004193.png,2.939134
images/004194.png,2.277022
images/004195.png,-9.352924
images/004196.png,-3.097602
images/004197.png,9.078458
images/004198.png,-2.781169
images/004199.png,4.084757
images/004200.png,-3.797833
images/004201.png,2.315973
images/004202.png,-2.648086
images/004203.png,8.489417
images/004204.png,8.661586
images/004205.png,0.161598
images/004206.png,-3.867963
images/004207.png,2.826437
images/004208.png,8.101498
images/004209.png,0.590039
images/004210.png,9.76227
images/004211.png,7.329059
images/004212.png,2.124454
images/004213.png,2.021628
images/004214.png,-0.933807
images/004215.png,-3.26553
images/004216.png,-1.668863
images/004217.png,0.056927
images/004218.png,9.516405
images/004219.png,3.195709
images/004220.png,8.33818
images/004221.png,-6.616625
images/004222.png,-7.299202
images/004223.png,-7.094303
images/004224.png,2.520499
images/004225.png,0.062433
images/004226.png,-2.189128
images/004227.png,8.442733
images/004228.png,8.39404
images/004229.png,8.987264
images/004230.png,-8.987505
images/004231.png,3.353385
images/004232.png,0.265638
images/004233.png,-2.993849
images/004234.png,-8.331607
images/004235.png,-1.22078
images/004236.png,-5.51428
images/004237.png,-1.308936
images/004238.png,9.329964
images/004239.png,-0.177805
images/004240.png,-2.295076
images/004241.png,-4.406069
images/004242.png,10.642453
images/004243.png,4.835152
images/004244.png,-3.891934
images/004245.png,8.550266
images/004246.png,3.604668
images/004247.png,2.250644
images/004248.png,9.061903
images/004249.png,9.144911
images/004250.png,3.271062
images/004251.png,-3.777044
images/004252.png,-5.09469
images/004253.png,-3.527
images/004254.png,3.859698
images/004255.png,2.503978
images/004256.png,2.198538
images/004257.png,-8.775785
images/004258.png,8.077133
images/004259.png,5.610776
images/004260.png,-5.140184
images/004261.png,-4.826327
images/004262.png,10.03631
images/004263.png,-0.392215
images/004264.png,10.281077
images/004265.png,7.205776
images/004266.png,10.169699
images/004267.png,0.34062
images/004268.png,-2.616838
images/004269.png,0.712704
images/004270.png,6.245904
images/004271.png,-0.851352
images/004272.png,-7.524955
images/004273.png,7.347218
images/004274.png,7.45938
images/004275.png,-8.146644
images/004276.png,-4.195936
images/004277.png,0.736056
images/004278.png,6.321392
images/004279.png,-6.993215
images/004280.png,-3.315697
images/004281.png,3.039389
images/004282.png,6.213827
images/004283.png,8.793975
images/004284.png,-1.508339
images/004285.png,3.507211
images/004286.png,5.804281
images/004287.png,-6.854856
images/004288.png,-0.068715
images/004289.png,7.24782
images/004290.png,1.495123
images/004291.png,8.79713
images/004292.png,-0.684173
images/004293.png,9.3114
images/004294.png,6.594885
images/004295.png,6.968402
images/004296.png,-2.222023
images/004297.png,-6.447513
images/004298.png,8.551023
images/004299.png,6.583067
images/004300.png,0.279801
images/004301.png,-0.829228
images/004302.png,4.592269
images/004303.png,8.55664
images/004304.png,4.166393
images/004305.png,-1.839529
images/004306.png,-4.342003
images/004307.png,4.692293
images/004308.png,0.595863
images/004309.png,-2.64322
images/004310.png,-1.693997
images/004311.png,-1.111177
images/004312.png,5.529288
images/004313.png,8.002002
images/004314.png,-0.054053
images/004315.png,8.288691
images/004316.png,8.770832
images/004317.png,10.539085
images/004318.png,9.140887
images/004319.png,5.09339
images/004320.png,-1.241767
images/004321.png,8.321673
images/004322.png,-2.643525
images/004323.png,2.130423
images/004324.png,-10.366756
images/004325.png,9.236971
images/004326.png,-2.44126
images/004327.png,-7.055735
images/004328.png,1.932902
images/004329.png,-3.620931
images/004330.png,2.192779
images/004331.png,-2.55971
images/004332.png,-11.070436
images/004333.png,-5.431521
images/004334.png,5.121272
images/004335.png,6.371061
images/004336.png,-5.9154
images/004337.png,0.650302
images/004338.png,3.33245
images/004339.png,-10.776275
images/004340.png,3.508117
images/004341.png,3.078379
images/004342.png,3.325416
images/004343.png,5.753113
images/004344.png,6.017367
images/004345.png,9.537873
images/004346.png,-4.128769
images/004347.png,-8.40688
images/004348.png,-2.622498
images/004349.png,8.579391
images/004350.png,6.134507
images/004351.png,0.563225
images/004352.png,-5.06732
images/004353.png,9.058263
images/004354.png,4.109031
images/004355.png,-5.834432
images/004356.png,-3.795284
images/004357.png,-0.516622
images/004358.png,-10.078903
images/004359.png,-2.728057
images/004360.png,3.731799
images/004361.png,8.061326
images/004362.png,10.327067
images/004363.png,-3.411103
images/004364.png,-4.900616
images/004365.png,8.125501
images/004366.png,-10.263198
images/004367.png,9.526555
images/004368.png,6.442091
images/004369.png,1.654186
images/004370.png,1.095917
images/004371.png,2.646313
images/004372.png,0.885876
images/004373.png,8.380632
images/004374.png,7.343636
images/004375.png,5.095745
images/004376.png,-0.579697
images/004377.png,5.797334
images/004378.png,9.122258
images/004379.png,7.555646
images/004380.png,-3.413307
images/004381.png,9.488756
images/004382.png,-1.363663
images/004383.png,-7.611662
images/004384.png,6.231917
images/004385.png,1.784225
images/004386.png,4.121986
images/004387.png,-3.963753
images/004388.png,-0.437502
images/004389.png,6.267295
images/004390.png,7.457232
images/004391.png,-10.045681
images/004392.png,-6.521134
images/004393.png,-11.000255
images/004394.png,-9.295766
images/004395.png,2.401499
images/004396.png,-8.118955
images/004397.png,-5.24918
images/004398.png,-7.894337
images/004399.png,-6.437484
images/004400.png,5.936847
images/004401.png,-9.536397
images/004402.png,-1.110204
images/004403.png,-1.179671
images/004404.png,6.442224
images/004405.png,1.88068
images/004406.png,7.843559
images/004407.png,-4.57945
images/004408.png,-3.474961
images/004409.png,-9.95814
images/004410.png,6.230203
images/004411.png,7.771722
images/004412.png,4.002645
images/004413.png,-5.374293
images/004414.png,-1.568763
images/004415.png,8.823989
images/004416.png,-4.551372
images/004417.png,-7.38988
images/004418.png,2.796292
images/004419.png,6.751851
images/004420.png,1.755418
images/004421.png,-1.14606
images/004422.png,8.490845
images/004423.png,-8.507364
images/004424.png,7.849105
images/004425.png,8.281489
images/004426.png,1.703101
images/004427.png,5.63846
images/004428.png,1.065996
images/004429.png,1.451891
images/004430.png,-0.570915
images/004431.png,4.86076
images/004432.png,2.8878
images/004433.png,5.704511
images/004434.png,5.121409
images/004435.png,7.024817
images/004436.png,4.997085
images/004437.png,-1.23323
images/004438.png,-0.070287
images/004439.png,-2.725721
images/004440.png,8.290287
images/004441.png,9.308276
images/004442.png,8.812425
images/004443.png,6.401993
images/004444.png,-7.117159
images/004445.png,-7.918966
images/004446.png,-4.323324
images/004447.png,0.785278
images/004448.png,-1.585633
images/004449.png,9.672229
images/004450.png,9.319364
images/004451.png,6.553199
images/004452.png,1.984625
images/004453.png,2.896195
images/004454.png,0.879628
images/004455.png,-7.528277
images/004456.png,8.109686
images/004457.png,-5.106594
images/004458.png,7.986467
images/004459.png,1.605236
images/004460.png,6.250399
images/004461.png,-4.664075
images/004462.png,-6.618861
images/004463.png,1.274546
images/004464.png,9.021396
images/004465.png,2.957654
images/004466.png,8.066226
images/004467.png,8.3262
images/004468.png,-7.693872
images/004469.png,-0.447875
images/004470.png,-1.829454
images/004471.png,-7.314604
images/004472.png,-2.794052
images/004473.png,6.665815
images/004474.png,2.818181
images/004475.png,-5.971738
images/004476.png,4.688999
images/004477.png,9.347412
images/004478.png,7.693353
images/004479.png,7.694393
images/004480.png,-5.084575
images/004481.png,-1.463722
images/004482.png,6.753865
images/004483.png,-4.547285
images/004484.png,-6.647924
images/004485.png,7.664951
images/004486.png,3.172055
images/004487.png,7.339386
images/004488.png,-10.122282
images/004489.png,-1.280144
images/004490.png,-8.695676
images/004491.png,1.291093
images/004492.png,2.220422
